User-ID,ISBN,Book-Rating
122901,446604658,10
122901,609804138,9
122908,743460529,5
122919,1558745157,8
122921,553281747,8
122938,312144075,7
122938,375707972,5
122938,425167313,8
122958,140386645,8
122958,140481389,7
122958,316666343,8
122958,385505833,8
122958,425129586,7
122958,439139597,9
122958,440226686,10
122958,671027344,5
122958,804106304,8
122958,080411109X,10
122960,60915544,9
122966,140620125,6
122987,385265565,9
123001,425151867,8
123015,1400034779,8
123017,920668372,9
123021,394758285,8
123029,898157803,7
123039,451206525,8
123039,786890436,7
123039,084394952X,7
123051,067976402X,9
123052,440993717,6
123053,399149821,8
123054,688084907,9
123055,312995423,6
123056,60502258,8
123056,140274782,7
123056,141001828,8
123056,380698439,8
123056,385475772,7
123056,395859972,10
123056,425130215,8
123056,425180638,5
123056,044021145X,5
123056,440495962,7
123056,449003795,6
123056,044900483X,8
123056,449223604,6
123056,449912558,8
123056,515093203,7
123056,552996181,7
123056,553373803,9
123056,553578243,8
123056,590425919,8
123056,670892963,7
123056,671028375,7
123056,804106304,8
123056,807083054,9
123056,1573228737,8
123056,1841952753,8
123058,671003755,8
123064,1550548913,8
123066,515128015,8
123066,515130923,8
123066,671786601,7
123066,821772279,8
123066,1551669374,7
123067,440226430,8
123067,671038184,8
123080,842329110,10
123087,446606251,6
123093,446605409,9
123094,70212570,8
123094,316107352,10
123094,316107387,10
123094,345337662,9
123094,345351525,8
123094,034538475X,8
123094,385285965,8
123094,385314744,10
123094,385424736,7
123094,385472951,8
123094,440174643,10
123094,446365386,10
123094,449203794,7
123094,553212583,8
123094,671880314,9
123094,679774386,9
123094,684826976,9
123094,836217691,10
123094,894808249,10
123095,151008116,9
123095,312305060,10
123095,345435168,8
123095,345443284,9
123095,375412530,7
123095,375701214,10
123095,375726403,7
123095,375727345,10
123095,380723085,10
123095,385319207,9
123095,042513525X,9
123095,425136981,8
123095,440217547,8
123095,446531332,10
123095,446601640,6
123095,446605239,10
123095,446672211,10
123095,451203070,8
123095,451209028,9
123095,515093203,8
123095,515095826,8
123095,051510566X,7
123095,515131083,8
123095,515132268,5
123095,553582941,8
123095,670880728,6
123095,671008978,8
123095,786867647,9
123095,842329129,10
123095,842329218,10
123095,842329242,10
123095,842329250,10
123095,842329269,10
123095,087113795X,10
123095,878578730,9
123095,1551665301,7
123095,155874424X,8
123095,1573229326,8
123095,1878424114,9
123095,1882723007,5
123104,786881852,5
123105,399142851,8
123105,679459626,7
123115,446610038,9
123115,446612790,9
123115,515131229,7
123115,802139256,7
123122,345443284,7
123130,671797050,7
123132,316776963,7
123137,440234743,7
123143,60085452,9
123143,316769487,3
123143,385504209,9
123143,451454537,10
123143,452283442,10
123145,385475772,4
123149,8495618605,5
123154,394740181,7
123154,440211727,6
123154,553274295,9
123160,440221471,8
123160,440236673,10
123160,440967694,7
123160,055327824X,10
123160,671708635,6
123160,1558744150,9
123173,380756285,8
123173,515108030,8
123186,044651652X,7
123191,140119906,10
123191,751503894,8
123196,61000043,9
123196,805019359,7
123199,1853261580,10
123203,385324057,8
123203,039914465X,7
123203,446394521,5
123203,553576925,5
123203,061810450X,5
123203,1566840287,5
123214,804114986,8
123215,140067477,9
123215,345427637,9
123215,385260083,9
123215,440343194,10
123215,440405483,9
123215,451456521,7
123215,553380095,7
123220,449910571,3
123220,515093556,5
123220,671021001,9
123225,671797050,10
123228,399146504,9
123228,399147381,8
123228,525947299,6
123228,553801430,10
123228,786867248,9
123231,60987103,10
123238,316569321,9
123238,385334036,9
123238,399145923,8
123238,399146164,7
123238,515120618,8
123243,451452011,9
123244,60185147,5
123257,61057894,7
123257,014028009X,7
123257,345318862,10
123257,380759470,10
123257,380759497,10
123257,399134204,10
123257,439064864,10
123257,439139597,10
123257,043935806X,10
123257,440431808,5
123257,440495962,8
123257,440967694,10
123257,440998050,10
123257,553213148,10
123257,553213415,8
123257,590457225,10
123257,609807900,10
123257,067100767X,8
123257,671027344,10
123257,671415085,10
123257,671525433,8
123257,671534734,5
123257,067164257X,8
123257,671670689,9
123257,671695142,8
123257,671729462,8
123257,671759329,8
123257,671759345,10
123257,671873202,7
123279,385505833,8
123279,525947647,9
123280,312421273,5
123280,446611808,8
123281,452281202,8
123284,142001430,8
123284,345458915,7
123284,399150897,8
123284,451210638,5
123294,671028383,6
123298,316769487,7
123298,375703055,10
123298,440414806,8
123298,451524934,9
123298,743469801,10
123298,767905385,9
123319,61031089,5
123319,067944999X,7
123320,60914653,10
123325,971181802,7
123343,452283205,8
123367,345435168,5
123377,684853523,8
123389,375726349,7
123389,679728899,7
123395,394571029,5
123402,679442405,5
123410,156027321,7
123410,553580515,7
123410,067976397X,8
123415,399148760,7
123415,553802488,7
123418,786868716,8
123430,312979975,9
123430,385311400,10
123430,385504209,9
123430,440234743,5
123430,446364193,5
123430,446364800,9
123430,446611778,5
123430,451205626,8
123430,451208080,9
123430,451208811,5
123430,515119202,5
123430,515120006,5
123430,553586122,8
123430,671047345,7
123430,821773682,5
123433,441810764,8
123433,451451155,7
123438,067162461X,10
123460,60012781,9
123460,316776963,7
123460,345337662,10
123460,345380371,8
123460,034540288X,5
123460,375760903,9
123460,380014300,10
123460,425109720,5
123460,440211727,7
123460,044022165X,7
123460,446604402,7
123460,671042262,6
123460,805062971,5
123468,60928336,8
123468,60976845,9
123468,312282990,10
123468,385418493,8
123472,451188489,7
123484,553272535,8
123485,446612545,10
123485,446612790,9
123485,451208765,7
123494,385479565,10
123494,679419454,10
123495,038549081X,10
123495,786867647,8
123497,486284999,10
123500,375506276,6
123501,743455967,10
123503,042514545X,4
123510,61057363,9
123510,345444884,8
123510,385424728,9
123510,399138749,9
123510,399143904,8
123510,399146008,9
123510,425158594,8
123510,446604402,9
123510,449203794,10
123510,517556278,8
123510,671027360,9
123510,679419462,9
123514,64440508,8
123514,152567089,9
123515,60976845,5
123515,61009059,8
123515,312966091,8
123515,312966970,8
123515,399148639,8
123515,446530077,8
123515,515119784,6
123515,671001795,8
123515,679442790,5
123515,842329129,7
123515,890877033,8
123531,515090174,6
123531,553578022,8
123533,425161242,8
123534,61096113,5
123534,345453816,9
123534,425182878,9
123543,425163407,5
123543,425180638,5
123543,446360589,5
123543,446364193,5
123543,446607657,5
123543,446608602,5
123543,451166884,5
123543,553582526,5
123543,671004573,5
123544,345314255,1
123544,345351525,4
123544,345353145,8
123544,345354621,8
123544,345370775,7
123544,345391055,1
123544,380002930,8
123544,044021145X,3
123544,440211727,9
123544,440220602,8
123544,441172717,3
123544,449212602,8
123544,451099648,5
123544,451137965,7
123544,451151259,9
123544,451156609,6
123544,451160444,5
123544,451168615,7
123544,451169514,4
123544,451169522,7
123544,451170385,8
123544,451190491,8
123544,451190521,8
123544,451190548,8
123544,451190556,8
123544,451190564,8
123544,451190572,8
123544,451524934,9
123544,451526341,10
123544,553268945,6
123544,553273914,6
123544,553278223,10
123544,553280414,5
123544,671617028,10
123544,671693816,5
123544,671742493,8
123544,886773741,10
123550,399146008,10
123550,067100767X,10
123557,330332775,8
123566,451177096,9
123567,1400031354,8
123580,385335482,5
123592,380723638,6
123596,440221595,8
123596,515122564,7
123597,446519138,7
123597,553296981,10
123597,684872153,8
123608,142000663,8
123608,316601950,7
123608,439064864,8
123608,440226104,7
123608,440235502,9
123608,440931800,5
123608,446672211,8
123608,590353403,8
123608,671038184,8
123608,671708635,6
123608,671793888,6
123608,920668372,10
123617,385504209,8
123617,679457526,8
123618,553572326,8
123620,345303067,9
123620,671693816,5
123625,140124381,7
123625,140293450,7
123625,425144429,6
123625,440225299,8
123625,441003257,8
123625,805010858,8
123631,425132935,8
123645,038550120X,8
123649,60917016,7
123649,140293248,10
123649,316096199,10
123649,345422783,10
123649,425178765,6
123649,446527165,9
123649,553213172,10
123649,671776126,7
123649,743225325,7
123650,312195516,9
123650,385720114,8
123653,140293248,8
123676,525945121,9
123676,671880314,7
123676,743211383,8
123676,743225708,8
123676,157322202X,8
123679,786867647,8
123687,316693235,7
123687,316969680,9
123687,074343627X,5
123697,345361792,8
123700,067151699X,10
123700,067169507X,10
123705,375758992,8
123724,446611913,10
123724,971880107,6
123727,345350499,7
123729,316779423,8
123729,375703845,5
123729,553377876,7
123732,156011042,10
123732,312171838,10
123732,446679593,8
123732,743406184,7
123732,767903595,10
123733,425147622,7
123733,671743058,8
123734,553258478,7
123738,375706771,8
123744,345409973,9
123744,425131769,5
123744,425166619,7
123744,439136369,10
123744,449223612,7
123744,553279556,7
123744,553284789,8
123744,553571656,8
123744,553574566,8
123744,553577808,8
123744,553579525,8
123744,671670689,6
123744,679801146,8
123744,067988288X,7
123744,763618292,8
123744,842329129,4
123744,1558745718,6
123754,375502238,8
123784,399149155,10
123784,553802526,10
123784,684810387,10
123788,316601950,9
123789,140293248,7
123790,60080841,9
123790,60558865,8
123790,60987529,8
123790,385335482,8
123790,042519485X,6
123790,440224675,8
123790,671003755,8
123790,786868716,10
123790,894805770,10
123790,894809946,10
123791,971880107,5
123794,8806142100,7
123801,316666343,8
123801,671727583,7
123801,684841347,8
123801,767905180,5
123801,871136791,9
123808,743203631,10
123809,440225701,10
123811,452283027,4
123813,312278586,9
123815,60976845,5
123815,553278746,3
123817,316666343,6
123822,971880107,5
123824,316666343,8
123824,446605239,8
123825,61031992,6
123825,316182540,8
123825,345300203,8
123825,345334019,7
123825,034536676X,7
123825,345387651,8
123825,375705171,7
123825,385492081,9
123825,425154092,7
123825,425169863,7
123825,044020271X,7
123825,440217490,9
123825,044022103X,6
123825,440222656,7
123825,440226104,7
123825,446364193,9
123825,446606189,9
123825,446608815,8
123825,449225151,9
123825,449227421,9
123825,451146425,8
123825,451196856,7
123825,451207521,9
123825,515093556,5
123825,051511992X,7
123825,553268929,8
123825,553273914,8
123825,067101417X,7
123825,671021001,8
123825,671042572,7
123825,074322535X,7
123827,385504209,8
123827,440180295,9
123832,375705198,7
123861,316284955,10
123861,375507523,8
123861,553347756,8
123867,60198346,8
123867,345339681,10
123867,345384369,10
123867,345417623,8
123867,345444884,10
123867,399146164,8
123867,425107469,10
123867,425181111,9
123867,446527033,8
123867,451188462,8
123867,553579754,8
123867,553580221,7
123867,671001795,9
123867,671014188,7
123867,671042858,6
123867,684810395,8
123867,740704818,9
123867,743206029,8
123870,385720106,7
123883,20519001,5
123883,60191988,5
123883,60511508,5
123883,60930187,5
123883,64401847,5
123883,014034019X,5
123883,345370775,5
123883,373218192,5
123883,373218257,5
123883,373218397,5
123883,373218400,5
123883,373218419,5
123883,373218435,5
123883,373218486,5
123883,373218540,5
123883,373218958,5
123883,373218966,5
123883,373218974,5
123883,373243790,5
123883,373244487,5
123883,373483503,5
123883,373483694,5
123883,373483880,5
123883,373483899,5
123883,373483902,5
123883,037348397X,5
123883,373484003,5
123883,373484100,5
123883,373484224,5
123883,373484232,5
123883,373484836,5
123883,373834284,5
123883,373835922,5
123883,380400480,5
123883,380470845,5
123883,380725703,5
123883,380729342,5
123883,380750872,5
123883,380762587,5
123883,380775840,5
123883,380782340,5
123883,380790904,5
123883,380794470,5
123883,380794489,5
123883,380804387,5
123883,380808072,5
123883,380808080,5
123883,380814811,5
123883,380819627,5
123883,380820846,5
123883,380871556,5
123883,399144706,5
123883,399147128,5
123883,399148248,5
123883,039914840X,5
123883,399149392,5
123883,399149848,5
123883,425147584,5
123883,425148297,5
123883,425153789,5
123883,425157628,5
123883,425160394,5
123883,425163717,5
123883,425173631,5
123883,425176304,5
123883,425178579,5
123883,425181464,5
123883,042518630X,5
123883,425189031,5
123883,425191583,5
123883,440212561,5
123883,440215900,5
123883,440439884,5
123883,440900794,5
123883,446310786,5
123883,446364266,5
123883,446605239,5
123883,446608955,5
123883,446610399,5
123883,451207947,5
123883,451210751,5
123883,451526341,5
123883,452266564,5
123883,452281458,5
123883,486268780,5
123883,050552354X,5
123883,505523752,5
123883,505523892,5
123883,505524090,5
123883,505524503,5
123883,051508901X,5
123883,515090379,5
123883,515093556,5
123883,515094773,5
123883,515099511,5
123883,515101222,5
123883,515102636,5
123883,515103969,5
123883,515108030,5
123883,515110973,5
123883,515114006,5
123883,515115630,5
123883,515116068,5
123883,515116750,5
123883,051511779X,5
123883,515118230,5
123883,051511992X,5
123883,515120006,5
123883,515120618,5
123883,515120871,5
123883,515121843,5
123883,051512219X,5
123883,515122734,5
123883,051512317X,5
123883,515124214,5
123883,515124621,5
123883,515124893,5
123883,051512608X,5
123883,515126772,5
123883,515128546,5
123883,515128554,5
123883,515130389,5
123883,515131229,5
123883,515132020,5
123883,051513287X,5
123883,515135216,5
123883,051513628X,5
123883,515136379,5
123883,553212621,5
123883,553264613,5
123883,553265741,5
123883,553272837,5
123883,553278274,5
123883,553278592,5
123883,553280414,5
123883,553285785,5
123883,553290789,5
123883,553294903,5
123883,553295977,5
123883,553571907,5
123883,553573209,5
123883,553574078,5
123883,553575023,5
123883,055358099X,5
123883,553582658,5
123883,553583980,5
123883,671003348,5
123883,671003364,5
123883,671010085,5
123883,671032992,5
123883,671042505,5
123883,671496107,5
123883,671516922,5
123883,671517643,5
123883,671525743,5
123883,671702505,5
123883,671702513,5
123883,671705091,5
123883,671722859,5
123883,671737600,5
123883,671737619,5
123883,671737627,5
123883,671737635,5
123883,671737791,5
123883,671737805,5
123883,671737821,5
123883,067173783X,5
123883,671737848,5
123883,067173976X,5
123883,671742558,5
123883,671744208,5
123883,671744216,5
123883,671776800,5
123883,671795538,5
123883,671795554,5
123883,671870114,5
123883,067187098X,5
123883,671871005,5
123883,671880608,5
123883,068487217X,5
123883,786866586,5
123883,786886463,5
123883,081120068X,5
123883,084394952X,5
123883,843949945,5
123883,084395048X,5
123883,1551660598,5
123883,1551662604,5
123883,1551668017,5
123883,1551668300,5
123883,1551668378,5
123883,1558744630,5
123884,8408039369,8
123886,61099325,8
123930,61097659,5
123936,316769487,7
123936,449212602,7
123936,451170385,6
123936,671727796,8
123946,60959037,9
123946,316096199,9
123961,451409361,7
123961,451410556,8
123961,812550757,9
123968,385199570,10
123969,312278586,7
123973,140177388,10
123981,312421036,10
123981,312924585,9
123981,316776963,10
123981,345347226,9
123981,345380193,5
123981,034538184X,8
123981,345384350,7
123981,345384369,9
123981,345413865,7
123981,345439104,7
123981,375760911,8
123981,380710218,8
123981,380718332,8
123981,038079487X,10
123981,380805995,8
123981,425107469,9
123981,425121259,8
123981,425121631,9
123981,425131769,8
123981,425140946,8
123981,425151867,7
123981,425155404,7
123981,425163385,9
123981,425163407,9
123981,425166619,8
123981,440201969,9
123981,440202043,8
123981,440215285,8
123981,440224764,7
123981,446363669,6
123981,446364762,5
123981,446365386,9
123981,446530239,8
123981,446602612,10
123981,446602620,9
123981,446609404,9
123981,449005844,5
123981,449219461,7
123981,451141083,8
123981,451156609,7
123981,451169514,9
123981,451176464,8
123981,451177096,8
123981,451181379,9
123981,451190548,9
123981,451190556,9
123981,451190572,9
123981,451191013,8
123981,515122734,9
123981,515133310,10
123981,553287532,8
123981,553562738,8
123981,553569031,9
123981,553572997,9
123981,553582917,9
123981,671001132,9
123981,671004565,6
123981,671527886,9
123981,671528203,7
123981,671532766,8
123981,671867172,6
123981,671868713,9
123981,671886665,6
123981,804117683,7
123988,60830956,7
123988,60926317,7
123988,345301110,6
123988,375707972,9
123988,393312836,3
123988,425152251,3
123988,553210351,6
123988,679763309,8
123988,684800713,6
123988,684801221,8
123988,684804522,6
124008,312243022,9
124010,3404148665,10
124020,140157379,10
124048,345423399,5
124048,440220602,5
124048,446610038,7
124048,446612790,7
124048,1558744606,8
124066,380725835,4
124066,440236673,8
124066,451199685,8
124066,515122491,8
124066,553571818,5
124066,671795554,5
124066,067976402X,6
124066,1551665824,5
124066,1551668459,5
124073,140440410,9
124078,61020699,10
124078,031208188X,8
124078,312977026,10
124078,345314255,9
124078,345337662,10
124078,345350499,10
124078,345351959,8
124078,345367898,9
124078,345387007,9
124078,375703764,10
124078,380789035,10
124078,380814021,8
124078,440123925,8
124078,440214920,10
124078,451161351,10
124078,059035342X,10
124078,671876821,10
124078,786866462,10
124078,804115613,9
124078,812533666,9
124078,875421245,9
124078,971880107,9
124079,380018179,5
124079,038533303X,8
124079,399501487,7
124079,440226449,7
124079,671021001,9
124079,786889179,6
124079,971880107,6
124079,1580082319,9
124089,425152251,10
124089,449219461,7
124093,006101351X,7
124096,671617028,10
124141,515130125,8
124156,786881852,9
124158,067976402X,10
124175,312195516,7
124175,038081093X,8
124175,385265700,8
124175,449005615,4
124175,670892963,8
124175,671003755,7
124200,425109720,6
124202,3453127013,5
124204,375700757,10
124204,743203631,9
124207,380710218,8
124207,425145638,8
124207,425161242,8
124207,425175405,8
124207,671041789,9
124210,671038567,8
124224,60392452,5
124229,671874349,7
124233,743206029,6
124243,345351525,9
124243,446671002,6
124248,451169530,5
124259,006109594X,6
124259,345389964,6
124259,425107469,5
124259,440213525,3
124259,440221595,2
124259,446600474,7
124259,553280341,6
124259,553560247,5
124259,055357258X,6
124259,068480087X,4
124274,399501487,8
124284,385492081,5
124297,688180639,5
124298,316284955,10
124298,440241073,8
124298,446608955,8
124298,452264464,10
124298,670894605,10
124298,743203631,6
124298,743407067,9
124298,786868716,10
124298,786885688,7
124298,842329293,7
124298,871136791,9
124304,552998486,8
124310,312991460,6
124310,038079487X,7
124310,385335482,6
124310,446611611,8
124310,446611638,9
124310,446613053,9
124310,451210557,7
124310,553583573,8
124310,553584383,7
124310,671027581,7
124310,671786601,7
124310,679736395,10
124310,684826976,10
124310,743437810,9
124310,743454146,8
124310,767900383,8
124310,1400060117,7
124314,671011375,5
124315,042516098X,7
124315,446603422,10
124317,671867156,10
124321,316781266,7
124321,067976402X,8
124322,140132708,10
124322,425152251,8
124322,679775439,10
124322,743456866,1
124322,876120796,6
124322,1573225312,8
124325,64403688,8
124325,140386645,7
124329,142000205,6
124355,449227421,8
124355,515130044,5
124363,60988649,7
124363,70212570,9
124363,142001740,10
124363,345435249,8
124363,345444884,9
124363,425131769,7
124363,446608815,8
124363,451162145,7
124363,451190491,10
124363,451451538,9
124363,452283795,7
124363,553274503,10
124363,055357695X,8
124363,553580221,8
124363,671034057,3
124363,671443283,7
124363,802137008,10
124363,1551668246,8
124365,515093203,8
124371,802139256,8
124375,380012863,7
124378,553293168,5
124378,553295977,5
124383,380730820,9
124383,671568175,8
124389,3442453305,8
124391,449911004,7
124414,034540288X,6
124449,184195425X,7
124453,971181802,8
124456,380778556,7
124461,425158594,8
124461,425181111,9
124461,515126772,6
124474,399144463,8
124474,039914465X,8
124474,425115801,5
124474,805019359,8
124474,805059555,8
124474,842329218,8
124474,842329285,8
124474,891073906,7
124483,60987529,5
124487,60083948,9
124487,61000043,10
124487,312971397,9
124487,345386132,9
124487,345413873,10
124487,345420438,9
124487,373484232,9
124487,373835922,8
124487,380817691,10
124487,042512164X,10
124487,425136981,10
124487,425143325,9
124487,425152898,5
124487,425163407,5
124487,425177068,10
124487,425177351,5
124487,425182878,5
124487,425185710,5
124487,425189864,5
124487,440213290,9
124487,440215625,10
124487,440215900,7
124487,440222818,7
124487,440224624,5
124487,440224810,9
124487,440226430,9
124487,440234743,10
124487,440236673,10
124487,446603929,9
124487,446604666,10
124487,446606812,5
124487,446607339,10
124487,446607711,7
124487,449003787,10
124487,449219550,9
124487,451163516,9
124487,451208765,5
124487,051511605X,9
124487,515120871,9
124487,515126489,5
124487,515126772,9
124487,515128546,9
124487,515128554,9
124487,553287737,9
124487,553290789,10
124487,553579754,9
124487,553579983,10
124487,553580191,9
124487,553582135,9
124487,671527886,10
124487,671737635,10
124487,679751602,9
124488,425141551,10
124488,446603589,8
124488,446606324,10
124488,446607339,9
124488,446608602,8
124489,373484224,8
124489,440226414,8
124489,452269652,10
124500,345435168,7
124501,345378490,8
124519,345436911,8
124524,553277243,9
124536,2253063339,9
124540,345337662,8
124546,044023719X,7
124562,440405483,8
124563,786868716,10
124567,786862564,6
124571,743237188,9
124574,671028006,3
124574,671534734,5
124574,671534742,5
124583,60930535,8
124597,316168815,10
124597,345285980,9
124597,345334310,8
124597,345337662,6
124597,345339495,7
124597,345368991,7
124597,345369335,6
124597,345370775,5
124597,380789612,9
124597,385474903,9
124597,043935806X,8
124597,440221471,5
124597,441006256,7
124597,515095826,6
124597,553213059,5
124597,553287532,7
124597,671021001,7
124597,679751521,6
124597,074343627X,5
124597,080410753X,6
124597,080411109X,6
124597,886773555,8
124597,886773741,7
124598,446604801,9
124598,679734775,7
124610,312278586,8
124617,99282194,9
124617,451157443,9
124617,743411250,5
124634,679439382,6
124634,786889551,8
124635,61054437,5
124635,446611808,7
124645,451410556,7
124647,671673653,8
124648,312265859,5
124648,312306326,5
124648,312966091,7
124648,312971346,6
124652,451456718,10
124661,395866502,8
124679,044922046X,5
124681,380725703,8
124684,684833395,10
124688,140039589,10
124688,140124381,5
124688,156106809,10
124688,552998931,8
124689,679723161,9
124717,140386335,10
124717,043935806X,10
124717,679429220,10
124720,312995423,9
124720,038542471X,8
124720,385472951,7
124720,385504209,9
124720,399149155,9
124720,446606243,9
124720,670031208,8
124732,60392452,4
124732,60938455,9
124732,345424719,5
124732,385720106,8
124735,375707972,5
124741,446608955,8
124747,006000438X,10
124747,62502182,9
124747,142000663,10
124747,316666343,8
124747,345438329,7
124747,399142789,10
124747,671726889,9
124747,679442588,10
124748,425178102,7
124769,345441036,8
124769,380713802,8
124769,446607177,10
124769,446610232,9
124769,553260111,5
124769,812543262,9
124769,865471185,8
124776,3257228007,5
124776,3596150655,8
124778,440224764,8
124781,385315147,9
124785,425147363,3
124789,553268880,7
124789,1853260029,10
124789,3462028189,5
124814,553274295,8
124814,553274503,6
124822,1573222267,3
124827,971880107,6
124852,380817144,8
124852,425184129,5
124852,055337933X,6
124852,679735909,7
124865,671727796,9
124867,425132935,5
124872,439064872,10
124874,60391626,9
124874,60930535,10
124874,62502174,10
124874,141000198,7
124874,151008116,8
124874,312195516,10
124874,312278586,9
124874,316769487,10
124874,316780375,9
124874,316781266,7
124874,345438329,7
124874,375412824,9
124874,375706771,8
124874,380728133,7
124874,380789035,5
124874,385512104,9
124874,385720955,10
124874,038572179X,8
124874,440132789,5
124874,044651862X,10
124874,446526126,7
124874,452282829,5
124874,553268449,10
124874,553289691,8
124874,553569058,10
124874,670032379,10
124874,670865796,8
124874,671003755,10
124874,671793888,9
124874,679429220,8
124874,688177751,7
124874,767915054,8
124876,60934719,8
124876,60972122,7
124876,312282990,10
124876,345423402,3
124876,345423615,5
124876,345435273,3
124876,375504397,9
124876,380789035,10
124876,385334206,9
124876,425181685,3
124876,439064864,10
124876,439136350,10
124876,439139597,10
124876,440406498,9
124876,440407028,9
124876,440435749,9
124876,441000916,7
124876,441001971,8
124876,441002935,7
124876,441003745,8
124876,441004520,8
124876,441005748,7
124876,441007813,8
124876,441008658,4
124876,441304834,7
124876,451166582,7
124876,553250531,10
124876,553258524,8
124876,553258540,10
124876,553280945,10
124876,553289411,9
124876,590353403,10
124876,060961097X,10
124876,670691992,10
124876,671039741,9
124876,684852225,9
124876,684853515,10
124876,843949945,1
124888,345370775,7
124888,451169514,6
124888,679777547,9
124888,8401491029,5
124910,451524934,9
124915,60391626,7
124915,60512822,6
124915,60928336,7
124915,151008116,9
124915,385335482,6
124915,440439884,5
124915,671021001,8
124915,068484477X,7
124935,515133973,9
124939,399145621,7
124942,399142282,5
124942,425143325,8
124942,425175405,8
124942,440213525,8
124942,440214041,9
124942,440225825,7
124942,446360589,5
124942,446611808,7
124942,449221490,10
124942,553579606,5
124942,671023187,9
124942,671023209,9
124942,671047329,9
124942,671047345,9
124942,068480297X,8
124942,080410946X,5
124946,006019491X,7
124946,385504209,8
124946,446531332,7
124946,767915054,4
124949,440206154,8
124955,515127221,7
124967,345441133,8
124983,60505885,8
124983,60928336,8
124983,312278586,8
124983,399138749,8
124983,399149244,5
124983,425181111,7
124983,451410947,6
124983,553582143,8
124983,553584383,9
124983,671443283,7
124983,679745580,8
124983,743467523,8
124983,842332340,9
124983,1573221937,6
124988,375703845,9
124988,1573229628,8
124989,373218419,10
124989,373218435,10
124989,373218974,10
124989,373244487,10
124989,373484410,10
124989,373835922,10
124989,515114006,10
124989,515122734,10
124989,515126772,10
124989,515128554,10
124989,515131229,10
124989,515132187,10
124989,051513287X,10
124989,515136190,10
124989,553264613,10
124989,553278592,10
124989,553295977,10
124993,684835975,7
124994,3442092981,9
124996,671024256,10
125008,031298328X,8
125008,440223202,10
125008,068416325X,7
125009,345465083,7
125018,449003701,8
125021,425181111,7
125026,743418174,7
125027,60502258,8
125027,345422384,5
125027,553260111,7
125030,074343627X,7
125031,60391626,8
125031,60529709,5
125031,60936363,9
125031,142000205,8
125031,156027321,7
125031,156028778,9
125031,312291639,6
125031,312983824,7
125031,373218540,7
125031,375726403,9
125031,385337639,8
125031,425192725,7
125031,044023669X,5
125031,446611611,8
125031,446613266,7
125031,446679364,8
125031,553584049,6
125031,743411269,7
125031,743437640,6
125031,767907817,7
125031,1400034779,7
125031,1551667517,7
125039,60987103,9
125039,64403319,8
125039,006440630X,6
125039,014023313X,8
125039,015216250X,9
125039,345368754,8
125039,380709538,8
125039,380789019,9
125039,380791978,9
125039,380816555,8
125039,446515078,7
125039,446519723,9
125039,446525537,8
125039,451187903,9
125039,451456718,9
125039,553213148,10
125039,553213172,5
125039,553213180,9
125039,553269224,10
125039,553280414,8
125039,590457225,9
125039,590484753,7
125039,689710887,9
125039,689710895,10
125039,689711522,10
125039,743412028,9
125039,765343436,9
125045,842342702,8
125053,971880107,3
125055,3257227809,9
125057,345436911,5
125058,380715430,8
125058,440180295,4
125058,671822209,9
125060,316601950,8
125060,345423291,7
125060,375412530,5
125060,385413041,10
125060,042516876X,8
125060,044651652X,9
125060,446525502,8
125060,446527793,10
125060,670894605,9
125060,743204697,10
125060,743411323,9
125063,345404114,5
125063,380710722,5
125063,440202043,10
125063,440212812,5
125063,044022165X,5
125063,440224705,8
125063,446359750,8
125063,449005836,5
125063,051511331X,5
125063,553250531,8
125063,553271636,5
125063,804108587,5
125071,805059555,10
125072,1583224912,9
125073,140386351,8
125105,440220602,5
125106,671749609,7
125113,345447832,8
125117,042516098X,7
125130,552146986,8
125131,330375253,6
125131,575400951,7
125132,553099558,8
125133,380698714,7
125133,449219461,5
125133,449223612,7
125133,515129941,5
125133,671016776,5
125143,451157443,7
125143,812968379,9
125153,743428625,7
125154,679457313,9
125156,446364193,7
125157,671014196,9
125171,440224675,8
125171,446608815,8
125171,155874262X,7
125171,1558744150,7
125171,1558746226,7
125177,670894605,8
125177,671024248,5
125178,380012863,8
125188,316735698,7
125203,7154615,10
125203,140293248,6
125203,014038572X,6
125203,316769487,8
125203,345435028,8
125203,380789019,9
125203,440945151,6
125203,451167783,9
125203,553153277,9
125203,553213148,9
125203,553213164,9
125203,553213172,9
125203,553213180,9
125203,553269216,9
125203,553269224,9
125203,740718398,9
125203,1558744630,10
125203,1558746161,9
125203,2253044903,7
125203,2253140872,10
125207,440216745,6
125216,316776963,7
125216,345301110,7
125216,375700757,10
125216,440204194,9
125216,440207770,9
125216,440221315,7
125216,440222842,7
125216,044651652X,9
125216,452266564,8
125216,671032658,10
125217,64406970,10
125217,440176484,9
125217,446607207,7
125217,671042858,8
125217,1551668017,8
125217,1558744630,8
125222,449005615,7
125233,688156142,8
125238,920668372,9
125240,671876015,10
125256,375725784,1
125256,452282152,8
125256,1573227331,9
125269,345417623,7
125276,344244392X,8
125278,515132187,9
125283,3423204206,7
125287,60976845,9
125287,141000198,8
125287,316776963,10
125287,345424719,7
125287,373218435,5
125287,375725784,9
125287,380713802,8
125287,440209803,10
125287,044023512X,8
125287,440235154,5
125287,446311774,8
125287,446605239,8
125287,452277337,8
125303,385486804,6
125303,044021145X,8
125303,440222656,9
125303,059035342X,10
125317,345380371,9
